"log.fc"	"test.stat"	"p.value"	"q.value"
"chr4:185018390-185018721"	0.648389456348035	9.72584374729933	2.41632648797158e-16	2.42294152626565e-14
"chr8:58124910-58125174"	0.847737125578385	9.72047067768318	2.48453483776592e-16	2.4783917907541e-14
"chr9:140777131-140777407"	0.586516837949237	9.72001392968959	2.4904209940461e-16	2.4783917907541e-14
"chr11:61335112-61335340"	0.661095412330313	9.70955419718067	2.62909682118848e-16	2.60656170557829e-14
"chr7:155255098-155255311"	-1.19063247283307	-9.70469418296595	2.69613122521915e-16	2.66301021241496e-14
"chr4:2431798-2432328"	0.726381330951018	9.69439235460285	2.84392556582588e-16	2.79850765007314e-14
"chr5:17655252-17655723"	1.10790300487085	9.69272453635717	2.86860280772039e-16	2.81229714666179e-14
"chr3:150496798-150497432"	0.478019007368159	9.69125388319479	2.89054022882857e-16	2.81662677043786e-14
"chr1:20878894-20880592"	-0.942770815013567	-9.69099762761401	2.89437985283126e-16	2.81662677043786e-14
"chr7:57247588-57247927"	0.737494761920702	9.68917884347018	2.92177858433624e-16	2.83283620684248e-14
"chr1:85086321-85086766"	0.730464165703758	9.6880176398446	2.93940671398835e-16	2.83948841982786e-14
"chr5:12794972-12795647"	0.864945379613129	9.68548229114093	2.97826582786857e-16	2.86652651140693e-14
"chr11:110581839-110583883"	-1.53037127436681	-9.68031810827535	3.05901175767856e-16	2.93353665721815e-14
"chr15:65127964-65128185"	0.549278914425978	9.67631540236722	3.12309885254246e-16	2.98414358475542e-14
"chr16:30107511-30107875"	-0.394646299399867	-9.67538232405542	3.13823011157025e-16	2.98777633582421e-14
"chr13:28502362-28502744"	-1.67652518690521	-9.66132587076169	3.37524433053466e-16	3.20186847067842e-14
"chr20:33680055-33680334"	0.458774742763645	9.65345497256566	3.51568716272336e-16	3.32314343567529e-14
"chr5:26669548-26669904"	0.844694203961967	9.64795381779249	3.61729815333391e-16	3.4069781035615e-14
"chr2:101033606-101034296"	-1.22735533500306	-9.64242903040857	3.72229891687717e-16	3.48181418344644e-14
"chr7:150037459-150039031"	-0.778523625455957	-9.64238440036627	3.72315941048042e-16	3.48181418344644e-14
"chr6:117085739-117086942"	-1.26371821694694	-9.64059450224215	3.75783402196465e-16	3.50182328011491e-14
"chr19:38886109-38886615"	-1.23793657766561	-9.63974261148407	3.77445032714706e-16	3.50492267702543e-14
"chr15:21967418-21968306"	0.602568371922074	9.63846060459365	3.7995946013869e-16	3.50968133786976e-14
"chr2:4050649-4050852"	1.51198360279977	9.63812565074595	3.80619165262684e-16	3.50968133786976e-14
"chr3:61550346-61550577"	-1.58795300733724	-9.6365140311766	3.83809350171246e-16	3.52676661418679e-14
"chr8:253718-255462"	0.658633402790774	9.63344277825891	3.89963017131073e-16	3.56917507513595e-14
"chr4:96469859-96470994"	-1.41421066546273	-9.63286514425488	3.91131350187429e-16	3.56917507513595e-14
"chr2:63282514-63283122"	-1.54776390250902	-9.62744022131461	4.02275988108187e-16	3.65821460634107e-14
"chr6:72596036-72596404"	-1.50188625037308	-9.62648309943057	4.04274913005381e-16	3.66375876487213e-14
"chr5:140857864-140858065"	-1.05896984411283	-9.62344685610729	4.10681939867896e-16	3.7090767528069e-14
"chr20:61636171-61639055"	-1.52643065610714	-9.62251871149547	4.12660665973413e-16	3.71422767339619e-14
"chr7:101005899-101007443"	-1.27879258052756	-9.62170232592052	4.14409003486244e-16	3.71727695236028e-14
"chr10:103985852-103986246"	0.47089742443866	9.61455315027318	4.30039027034154e-16	3.84440312574397e-14
"chr9:100615234-100617510"	-1.56206128992183	-9.60989583566235	4.4053660607009e-16	3.92494303218933e-14
"chr8:86566584-86568411"	0.872978263550339	9.60881515306938	4.43008831296074e-16	3.93367976395289e-14
"chr20:60373338-60373539"	0.817276046426561	9.60430878314875	4.53468128473033e-16	4.01304076647343e-14
"chr5:174162366-174162843"	0.574838739553278	9.60062763596125	4.62194893115859e-16	4.07658987332824e-14
"chr8:86554676-86556497"	0.493786552297603	9.59408749598821	4.78115267067049e-16	4.20295194103074e-14
"chr4:96469456-96469667"	-1.47599068084216	-9.58009371500233	5.14043897547618e-16	4.4943737677903e-14
"chr11:111383168-111383892"	-1.21186006138642	-9.57985674334702	5.14674987817636e-16	4.4943737677903e-14
"chr9:96713326-96718186"	-1.10119509963429	-9.57820831186636	5.19086473895464e-16	4.51793679523801e-14
"chr2:47796923-47799166"	-1.0598293781068	-9.57690911501964	5.22589949979831e-16	4.53346781607503e-14
"chr16:2041825-2043026"	-0.957440568122663	-9.5756376681771	5.26041463747018e-16	4.54844769899553e-14
"chr2:180871627-180871874"	0.317914426859429	9.57426104743092	5.29804167404365e-16	4.56601160221827e-14
"chr15:101629128-101629458"	0.532086591639109	9.57108668070773	5.38583431566698e-16	4.62655448119771e-14
"chr4:5053230-5054092"	-1.13195997859788	-9.56846069973229	5.45955773804224e-16	4.67465768401461e-14
"chr12:718174-718505"	0.653508538230734	9.56534807838304	5.54825015715388e-16	4.73522502085638e-14
"chr22:16867374-16868185"	0.400756020693664	9.56153063378956	5.65899364353844e-16	4.81416065701277e-14
"chr5:1444678-1446648"	-1.51853155085273	-9.55868196217425	5.743069437025e-16	4.8699751509075e-14
"chr8:142630127-142630468"	0.989902340902044	9.55424300060292	5.87657507295472e-16	4.96721275076801e-14
"chr14:69444639-69446826"	0.295497231972977	9.54966122189924	6.01762827322167e-16	5.07018826905437e-14
"chr15:30395774-30396578"	-1.89533607032863	-9.54717629027767	6.09553797837029e-16	5.11947540017775e-14
"chr2:42067937-42068203"	0.591362436968588	9.53652086499295	6.44120261242211e-16	5.39261572364431e-14
"chr20:53091733-53092993"	-1.22055837092684	-9.53505080909099	6.4904041999734e-16	5.41661201144615e-14
"chr9:44743987-44744258"	0.684285610073306	9.53302260698723	6.55890336622032e-16	5.45651102756978e-14
"chr16:89603563-89603896"	-0.656154029886972	-9.53235332420095	6.58166537795689e-16	5.45822891029809e-14
"chr21:27011624-27012398"	-1.43122102708787	-9.52520298357195	6.82982538408193e-16	5.64059182437485e-14
"chr11:133938850-133939681"	-0.989496728459169	-9.52479283506251	6.84434014788394e-16	5.64059182437485e-14
"chr2:20870006-20871280"	-0.829087429769327	-9.52341541344764	6.89331165684616e-16	5.66325280418526e-14
"chr11:123301049-123302149"	-1.3049672849666	-9.52173388413385	6.95356980272857e-16	5.69501685830925e-14
"chr12:5018585-5021171"	-1.18459660184221	-9.5201646608975	7.01027794830642e-16	5.72368576014665e-14
"chr7:2739968-2740417"	0.91856247770822	9.51227013429546	7.30265295951128e-16	5.94399888420468e-14
"chr21:38079941-38081833"	-1.56777512101274	-9.50601738487128	7.54284341082561e-16	6.12061127477824e-14
"chr5:1745534-1745851"	0.785821159022462	9.5032895776485	7.65008524422063e-16	6.18859043130633e-14
"chr1:210857059-210857262"	1.00181033049969	9.50249176355554	7.68173763799672e-16	6.1951922015061e-14
"chr1:119526782-119527192"	-1.37627394217808	-9.50114906822455	7.7353031966512e-16	6.21937243603919e-14
"chr2:68546339-68547111"	-1.13656713438461	-9.49967843674444	7.79440083741033e-16	6.24784008766521e-14
"chr2:45155195-45157049"	-1.6089469246921	-9.49618653928921	7.93653646315751e-16	6.34249513958757e-14
"chr10:99789614-99791320"	-1.11052744794043	-9.4943437589501	8.01258637698407e-16	6.38392531522126e-14
"chr20:34188719-34190267"	-0.727112984027913	-9.49368084996729	8.04012169600691e-16	6.38656895684019e-14
"chr14:35098694-35099478"	0.357304535695761	9.49212251870122	8.10522306656481e-16	6.41350767228159e-14
"chr15:72581710-72582317"	1.02316317543808	9.49170692256628	8.12267390619616e-16	6.41350767228159e-14
"chr5:121187387-121188124"	1.07120237531767	9.48774211791619	8.29105397997773e-16	6.52691568835739e-14
"chr16:58019663-58020012"	-1.02100131521653	-9.48647559089879	8.34557300558836e-16	6.55028128879096e-14
"chr2:28113060-28113764"	0.342729513328648	9.48534374042526	8.39459764117603e-16	6.56920857546274e-14
"chr10:100227438-100227832"	0.526230078378579	9.48265652073879	8.51214629980388e-16	6.64148882303041e-14
"chr3:193587352-193587889"	1.36092720667537	9.47595943717275	8.81230472081717e-16	6.85540118281388e-14
"chr13:100150692-100151020"	0.916825404961303	9.47336544388507	8.93138569360246e-16	6.92760304446129e-14
"chr16:84224731-84225085"	0.567567853029688	9.47133605960249	9.02566689086548e-16	6.9740439988936e-14
"chr7:5336513-5336894"	0.933703383990274	9.4706729935983	9.05668657036842e-16	6.9740439988936e-14
"chr19:36365453-36365824"	0.682524324459502	9.47037644588952	9.07059415903422e-16	6.9740439988936e-14
"chr2:2193510-2193716"	1.06379311767207	9.46801012261054	9.18233766206131e-16	7.03943630301979e-14
"chr7:5342750-5342989"	2.36816554784529	9.4660449398373	9.27618264767935e-16	7.09076779085796e-14
"chr16:3613100-3613546"	0.777198876898589	9.46445897918971	9.35261634310679e-16	7.12853173989631e-14
"chr20:33680438-33681029"	0.36347499449225	9.45833560110864	9.65367516430932e-16	7.33679312487508e-14
"chr17:73780846-73781308"	0.419001536658393	9.45516301935252	9.81344355233916e-16	7.43678544144507e-14
"chr7:19156050-19158042"	-1.29671031489937	-9.45410908300756	9.86710106326805e-16	7.45602261434112e-14
"chr7:75268004-75268871"	0.508730201487024	9.45100562577423	1.00268105808464e-15	7.5550585325166e-14
"chr5:1218487-1218704"	0.78446081429852	9.44073898157932	1.0573777427851e-15	7.94449169023608e-14
"chr11:111410932-111412199"	-1.03950034870539	-9.43826616144029	1.07099124952373e-15	8.02391512285221e-14
"chr8:41753340-41755250"	-1.1371108135337	-9.43278357802684	1.10180179023656e-15	8.23136453601092e-14
"chr13:29106576-29107254"	-2.32001097134835	-9.43004110376518	1.11754426469093e-15	8.32538908147714e-14
"chr3:13323438-13324929"	-1.07462825206439	-9.41879059578572	1.18451068891544e-15	8.79941292621914e-14
"chr14:70316847-70317240"	1.03368846566519	9.39796436527458	1.31922791029352e-15	9.77266248602828e-14
"chr12:94071293-94071655"	0.358604019341665	9.38529531459812	1.40855634649125e-15	1.04051674985062e-13
"chr15:24920613-24921252"	0.499323117017514	9.37967913619799	1.45006405465483e-15	1.06818685054071e-13
"chr15:55611085-55611608"	0.450690793762787	9.37636342328438	1.4751407379389e-15	1.08363263345194e-13
"chr8:85096759-85097247"	-1.54983102188981	-9.37285633101212	1.50213621606588e-15	1.10039823028026e-13
"chr10:3826853-3828126"	0.280040189898784	9.37009211757764	1.52376064267625e-15	1.11314724843928e-13
"chr11:1903078-1903334"	0.911378942986592	9.36907730249602	1.53177730758307e-15	1.11591246286135e-13
"chr1:113497986-113498206"	0.880563130557361	9.36845996437028	1.53667463927015e-15	1.1163962420615e-13
"chr7:30721372-30722445"	-1.11681775940603	-9.36718173794253	1.54686454202419e-15	1.12071185995225e-13
"chr5:115697134-115697589"	-1.03214167332338	-9.36422975435624	1.5706560652802e-15	1.13389316739221e-13
"chr18:25755414-25758175"	-1.54865904686324	-9.36355970782243	1.57610698791125e-15	1.13389316739221e-13
"chr15:93595240-93595691"	0.765374850533956	9.36333283650645	1.57795689531677e-15	1.13389316739221e-13
"chr16:25702955-25704631"	-1.11654839994596	-9.34462472278199	1.73820610223071e-15	1.24251200186379e-13
"chr2:11750766-11751072"	1.00414824746082	9.34458792338567	1.7385368143779e-15	1.24251200186379e-13
"chr13:112172232-112172441"	0.686323207622256	9.34239880203548	1.75832366143004e-15	1.25325707024954e-13
"chr7:137531125-137532382"	-0.738143742241875	-9.3414930518701	1.76657609848823e-15	1.25574514472592e-13
"chr18:6920591-6920874"	0.451052985632386	9.33400273703002	1.83632078020488e-15	1.30181321547212e-13
"chr1:145589135-145589535"	0.377852152902665	9.33291701680491	1.84665587472252e-15	1.30532343936506e-13
"chr11:18812572-18814079"	-1.22757155105804	-9.33244453819423	1.85117156955306e-15	1.30532343936506e-13
"chr11:32460586-32461004"	-1.12376526061787	-9.3316124535297	1.85915100687384e-15	1.30745414275405e-13
"chr7:103629525-103630652"	-1.79636798772598	-9.32958737706929	1.87871465980301e-15	1.31769848426396e-13
"chr10:112289947-112290305"	0.74784245071828	9.3271914820108	1.90212629624306e-15	1.33058023035867e-13
"chr16:31053479-31053800"	-0.78317914256419	-9.32491601811778	1.92463076759602e-15	1.3427609154244e-13
"chr7:105172468-105172821"	0.43010493239651	9.31559579718836	2.01961663962542e-15	1.40376858888725e-13
"chr7:84814839-84816242"	-1.43716390639773	-9.31529859825261	2.0227213096358e-15	1.40376858888725e-13
"chr10:101297438-101297703"	-1.35935982534172	-9.31226252379108	2.05471174062526e-15	1.42212353238727e-13
"chr3:28616663-28617970"	-0.810534441563807	-9.31176946521892	2.05995445689344e-15	1.42212353238727e-13
"chr10:43950884-43951437"	0.570208377795102	9.30578297204755	2.12468477779718e-15	1.46298138276938e-13
"chr4:144833114-144833512"	0.728926739102204	9.29954298486131	2.19431848257198e-15	1.50699393287469e-13
"chr7:142494563-142495248"	-1.05117329994207	-9.29659348951646	2.22802118050336e-15	1.52616557330479e-13
"chr7:53254982-53255204"	0.840953528622918	9.29418713385296	2.25590008547428e-15	1.54125899103958e-13
"chr1:45189705-45190558"	0.68921267904195	9.29334109831286	2.26578438144848e-15	1.54401203378706e-13
"chr5:168727429-168728275"	-0.822132767792117	-9.29279991495835	2.27212972957637e-15	1.54434549557701e-13
"chr13:19751260-19751483"	0.782273437277837	9.29122855683862	2.29065454496417e-15	1.55293423289961e-13
"chr8:37822486-37824008"	-0.713720760290504	-9.28745563645053	2.33575168452371e-15	1.5794472672887e-13
"chr2:87015974-87018182"	-0.662304108909825	-9.28441434233647	2.37274820041516e-15	1.60036101128769e-13
"chr10:129534410-129537366"	-1.09046709192938	-9.28051667049309	2.42101888285571e-15	1.62875280557834e-13
"chr19:2513215-2513696"	1.37450325462368	9.28001456251241	2.42730809893307e-15	1.62882873244435e-13
"chr5:25909342-25909651"	0.908564811797508	9.27875963215933	2.44309830364567e-15	1.63526366659248e-13
"chr8:58120531-58120795"	0.680813974446525	9.27757055819131	2.45815447328297e-15	1.64117594352958e-13
"chr5:135364507-135365036"	0.738171712493042	9.26047078965578	2.68520373328339e-15	1.7882371932866e-13
"chr14:76597648-76597911"	0.739832932855535	9.25802932279296	2.7192859650931e-15	1.80344361655972e-13
"chr10:14995680-14996431"	0.597168729103932	9.25785652024589	2.72171454342017e-15	1.80344361655972e-13
"chr7:57270847-57271464"	0.679371429768655	9.25372446187783	2.78043607606233e-15	1.8377358445593e-13
"chr22:25348151-25349744"	0.585130754863342	9.25259913530891	2.79664630737001e-15	1.84263083997159e-13
"chr11:78780676-78781048"	0.889366131478058	9.25224160696028	2.80181619455713e-15	1.84263083997159e-13
"chr7:56551488-56551713"	0.576527710730621	9.25040341367197	2.82854761576644e-15	1.85558352544758e-13
"chr10:125650820-125651373"	-0.845915351694702	-9.24420858822626	2.92052302209631e-15	1.91116707540258e-13
"chr17:78417835-78418089"	0.86050796552807	9.2432638054356	2.9348103445802e-15	1.91576283186309e-13
"chr5:38556222-38557563"	-1.41608460139297	-9.24189922968484	2.95556916682939e-15	1.92454987821296e-13
"chr3:32861141-32861429"	-0.883087684465364	-9.23558715670464	3.05351599558504e-15	1.98343162156573e-13
"chr8:141107837-141110984"	-0.617592017560156	-9.23310961704317	3.0928405252271e-15	2.00403907447885e-13
"chr12:31079243-31079878"	-0.756772436387667	-9.23161275755966	3.11684386120847e-15	2.01464231146543e-13
"chr6:28831682-28832134"	0.338184513320288	9.22611185216434	3.206663697762e-15	2.06763166350561e-13
"chr20:44935932-44937310"	-1.07324107647793	-9.22111976595312	3.29040968611187e-15	2.11645571322298e-13
"chr7:158936507-158938492"	-0.929814699057325	-9.21601532727283	3.37829825263939e-15	2.16770028025805e-13
"chr16:23846941-23848102"	-1.29778824146178	-9.21255790297787	3.43915571137811e-15	2.20139355389475e-13
"chr7:138818387-138818598"	0.317660268033232	9.20853233556152	3.51139372301672e-15	2.23800318546406e-13
"chr13:46038953-46039681"	0.288582381490974	9.20842600725159	3.51332215524845e-15	2.23800318546406e-13
"chr13:24463119-24463677"	0.283108239050747	9.20782797335928	3.52418815696364e-15	2.2395154235047e-13
"chr16:66612749-66613412"	-1.18596148529355	-9.20404213855721	3.59375763817446e-15	2.27823501043117e-13
"chr17:21934703-21935014"	0.630351047299165	9.20191090482689	3.63352306784108e-15	2.29792015216079e-13
"chr5:75466604-75466917"	1.11374246660995	9.20096621611507	3.65128965264532e-15	2.30262923573285e-13
"chr16:86612188-86613821"	-0.835429645282884	-9.20058774152719	3.6584318586837e-15	2.30262923573285e-13
"chr11:63753414-63754454"	0.469805922626523	9.19682041240959	3.73028992648255e-15	2.34226680812375e-13
"chr11:8009047-8009251"	0.350975005391343	9.19163731998204	3.83146023236293e-15	2.40007765434383e-13
"chr8:31496525-31498346"	-0.936750200786701	-9.19105748580646	3.84294716245858e-15	2.4015687812407e-13
"chr5:177482699-177482961"	0.447066131413608	9.18294919289988	4.00722638410089e-15	2.49814151227082e-13
"chr2:219922154-219923130"	-0.704196747025769	-9.18250496800531	4.01642651752931e-15	2.49814151227082e-13
"chr1:46913786-46914343"	-0.744071139685085	-9.17969806316974	4.07504845583691e-15	2.52292587346827e-13
"chr9:90439605-90440092"	0.622075758759084	9.17968100397068	4.07540733390522e-15	2.52292587346827e-13
"chr14:77736733-77737772"	-0.794744165456405	-9.1778980736002	4.11308969138153e-15	2.54029042953428e-13
"chr11:49913319-49914335"	0.50840609530188	9.17338960778561	4.20993520155989e-15	2.59402829755928e-13
"chr7:50343757-50344519"	-1.5101763332716	-9.17106619811785	4.26072921627189e-15	2.6192063144877e-13
"chr7:155241323-155243757"	-1.13646456427431	-9.16112559793238	4.48504700627334e-15	2.75068975928931e-13
"chr19:7619492-7620636"	-0.323648490123738	-9.1593390402398	4.52659407721502e-15	2.76972944325556e-13
"chr7:48963967-48964348"	0.656276209394477	9.15367379189848	4.66089880368942e-15	2.84530609377077e-13
"chr11:65601069-65601551"	-1.89775529589979	-9.14823904470176	4.79347498955031e-15	2.91948088740002e-13
"chr4:4864456-4864834"	-1.12980621320615	-9.14148295302581	4.96354336168299e-15	3.01609598005308e-13
"chr11:46259264-46260048"	0.483941180965338	9.14011194355299	4.99878338791611e-15	3.02142759768706e-13
"chr19:49298405-49298745"	0.476850420113232	9.13988575094614	5.00462132521391e-15	3.02142759768706e-13
"chr17:22016769-22017189"	0.678965039452755	9.13980572532722	5.00668838233446e-15	3.02142759768706e-13
